running_num	fish_id	id_date	common_name	length	id_notes
3078	G.S.LV.01.055	6/28/2019	mullet	23	
3079	G.S.LV.01.056	6/28/2019	mullet	24	
3080	G.S.LV.01.057	6/28/2019	mullet	24	
3081	G.S.LV.01.058	6/28/2019	mullet	22	
3082	G.S.LV.01.059	6/28/2019	mullet	25	
3083	G.S.LV.01.060	6/28/2019	mullet	25	
3084	G.S.LV.01.061	6/28/2019	mullet	24	
3085	G.S.LV.01.062	6/28/2019	mullet	22	
3086	G.S.LV.02.045	6/28/2019	mullet	56	
3087	G.S.MG.01.045	6/28/2019	mullet	24	
3088	G.S.MG.01.046	6/28/2019	mullet	53	
3089	G.S.MG.01.047	6/28/2019	mullet	68	
3090	G.S.MG.01.048	6/28/2019	mullet	44	
3091	G.S.MG.01.049	6/28/2019	mullet	43	
3092	G.S.MG.01.050	6/28/2019	mullet	25	
3093	G.S.MG.01.051	6/28/2019	mullet	45	
3094	G.S.MG.01.052	6/28/2019	mullet	43	
3095	G.S.MG.01.053	6/28/2019	mullet	51	
3096	G.S.MG.01.054	6/28/2019	mullet	51	
3097	G.S.MG.01.055	6/28/2019	mullet	52	
3098	G.S.MG.01.056	6/28/2019	mullet	25	
3099	G.S.MG.01.057	6/28/2019	mullet	56	
3100	G.S.MG.01.058	6/28/2019	mullet	52	
3101	G.S.MG.01.059	6/28/2019	mullet	55	
3102					
3103					
3104					
3105					
3106					
3107					
3108					
3109					
3110					
3111					
3112					
3113					
3114					
3115					
3116					
3117					
3118					
3119					
3120					
3121					
3122					
3123					
3124					
3125	G.S.MG.03.032	6/28/2019	mullet	58	
3126	G.S.MG.03.033	6/28/2019	mullet	54	
3127	G.S.MG.03.034	6/28/2019	mullet	54	
3128	G.S.MG.03.035	6/28/2019	mullet	50	
3129	G.S.MG.03.036	6/28/2019	mullet	47	
3130	G.S.BF.02.042	7/3/2019	menhaden	26	
3131	G.S.BF.02.043	7/3/2019	menhaden	19	
3132	G.S.BF.02.044	7/3/2019	menhaden	22	
3133	G.S.BF.02.045	7/3/2019	menhaden	27	
3134	G.S.MG.02.076	7/3/2019	menhaden	24	
3135	G.S.MG.02.077	7/3/2019	menhaden	26	
3136	G.S.MG.02.078	7/3/2019	menhaden	24	
3137	G.S.MG.02.079	7/3/2019	sheepshead minnow	28	
3138	G.S.MG.02.080	7/3/2019	sheepshead minnow	43	
3139	G.S.MG.02.081	7/3/2019	sheepshead minnow	41	
3140	G.S.MG.02.082	7/3/2019	sheepshead minnow	42	
3141	G.S.MG.02.083	7/3/2019	sheepshead minnow	34	
3142	G.S.MG.02.084	7/3/2019	sheepshead minnow	55	
3143	G.S.MG.02.085	7/3/2019	sheepshead minnow	28	
3144	G.S.MG.02.086	7/3/2019	sheepshead minnow	43	
3145	G.S.MG.02.087	7/3/2019	sheepshead minnow	46	
3146	G.S.MG.02.088	7/3/2019	sheepshead minnow	44	
3147	G.S.MG.02.089	7/3/2019	sheepshead minnow	44	
3148	G.S.MG.02.090	7/3/2019	sheepshead minnow	41	
3149	G.S.MG.02.091	7/3/2019	sheepshead minnow	45	
3150	G.S.MG.02.092	7/3/2019	sheepshead minnow	46	
3151	G.S.MG.02.093	7/3/2019	sheepshead minnow	39	
3152	G.S.MG.02.094	7/3/2019	sheepshead minnow	50	
3153	G.S.MG.02.095	7/3/2019	sheepshead minnow	36	
3154	G.S.MG.02.096	7/3/2019	sheepshead minnow	41	
3155	G.S.MG.02.097	7/3/2019	sheepshead minnow	36	
3156	G.S.MG.02.098	7/3/2019	sheepshead minnow	50	
3157	G.S.MG.02.099	7/8/2019	spotted seatrout	19	
3158	G.S.MG.02.100	7/8/2019	spotted seatrout	19	
3159	G.S.MG.02.101	7/8/2019	spotted seatrout	15	
3160	G.S.MG.02.102	7/8/2019	spot	40	
3161	G.S.MG.02.103	7/8/2019	spot	47	
3162	G.S.MG.02.104	7/8/2019	silver perch	45	
3163	G.S.MG.02.105	7/8/2019	silver perch	29	
3164	G.S.MG.02.106	7/8/2019	silver perch	37	
3165	G.S.MG.02.107	7/8/2019	silver perch	33	
3166	G.S.MG.02.108	7/8/2019	silver perch	24	
3167	G.S.MG.02.109	7/8/2019	silver perch	39	
3168	G.S.MG.02.110	7/8/2019	silver perch	22	
3169	G.S.MG.02.111	7/8/2019	silver perch	30	
3170	G.S.MG.02.112	7/8/2019	silver perch	49	
3171	G.S.MG.02.113	7/8/2019	silver perch	34	
3172	G.S.MG.02.114	7/8/2019	silver perch	34	
3173	G.S.MG.02.115	7/8/2019	silver perch	36	
3174	G.S.MG.02.116	7/8/2019	silver perch	30	
3175	G.S.MG.02.117	7/8/2019	silver perch	13	
3176	G.S.MG.02.118	7/8/2019	silver perch	18	
3177	G.S.MG.02.119	7/8/2019	silver perch	13	
3178	G.S.MG.02.120	7/8/2019	silver perch	18	
3179	G.S.MG.02.121	7/8/2019	silver perch	17	
3180	G.S.MG.02.122		silver perch	15	
3181	G.S.MG.02.123		silver perch	15	
3182	G.S.MG.02.124		silver perch	14	
3183	G.S.AR.01.049		spotted seatrout	16	
3184	G.S.AR.01.050		silver perch	22	
3185	G.S.AR.01.051		silver perch	24	
3186	G.S.AR.01.052		silver perch	21	
3187	G.S.AR.01.053		silver perch	22	
3188	G.S.AR.01.054		silver perch	23	
3189	G.S.AR.01.055		silver perch	24	
3190	G.S.AR.01.056		silver perch	14	
3191	G.S.AR.01.057		silver perch	20	
3192	G.S.AR.01.058		silver perch	23	
3193	G.S.AR.01.059		silver perch	21	
3194	G.S.AR.01.060		silver perch	22	
3195	G.S.AR.01.061		silver perch	21	
3196	G.S.AR.01.062		silver perch	20	
3197	G.S.AR.01.063		silver perch	22	
3198	G.S.AR.01.064		silver perch	24	
3199	G.S.AR.01.065		silver perch	21	
3200	G.S.AR.01.066		silver perch	21	
3201	G.S.AR.01.067		silver perch	18	
3202	G.S.AR.01.068		silver perch	22	
3203	G.S.AR.01.069		silver perch	24	
3204	G.S.AR.01.070		silver perch	21	
3205	G.S.AR.01.071		silver perch	23	
3206	G.S.MG.01.086		crevalle jack	42	
3207	G.S.MG.01.087		sheepshead	27	
3208	G.S.MG.01.088		sheepshead	26	
3209	G.S.MG.01.089		sheepshead	28	
3210	G.S.LV.01.063		silver perch	31	
3211	G.S.LV.02.046		bluntnose jack	25	
3212	G.S.LV.02.047		bluntnose jack	23	
3213	G.S.LV.02.048		least puffer	9	
3214	G.S.SA.03.054		atlantic croaker	32	
3215	G.S.SA.03.055		atlantic croaker	36	
3216	G.S.SA.03.056		atlantic croaker	31	
3217	G.S.SA.03.057		atlantic croaker	29	
3218	G.S.SA.03.058		atlantic croaker	30	
3219	G.S.SA.03.059		atlantic croaker	27	
3220	G.S.BF.02.046		spotted seatrout	29	
3221	G.S.BF.02.047		spotted seatrout	18	
3222	G.S.AR.02.052		spot	52	
3223	G.S.AR.02.053		spot	49	
3224	G.S.MG.01.066		silver perch	43	
3225	G.S.MG.01.067		silver perch	42	
3226	G.S.MG.01.068		silver perch	54	
3227	G.S.MG.01.069		silver perch	38	
3228	G.S.MG.01.070		silver perch	46	
3229	G.S.MG.01.071		silver perch	27	
3230	G.S.MG.01.072		silver perch	31	
3231	G.S.MG.01.073		silver perch	25	
3232	G.S.MG.01.074		silver perch	26	
3233	G.S.MG.01.075		silver perch	32	
3234	G.S.MG.01.076		silver perch	31	
3235	G.S.MG.01.077		silver perch	40	
3236	G.S.MG.01.078		silver perch	38	
3237	G.S.MG.01.079		silver perch	31	
3238	G.S.MG.01.080		silver perch	34	
3239	G.S.MG.01.081		silver perch	30	
3240	G.S.MG.01.082		silver perch	29	
3241	G.S.MG.01.083		silver perch	38	
3242	G.S.MG.01.084		silver perch	23	
3243	G.S.MG.01.085		silver perch	34	
3244	G.S.SA.03.060		ladyfish	62	
3245	G.S.SA.03.061		ladyfish	64	
3246	G.S.MG.02.125		longnose killifish	38	
3247	G.S.MG.02.126		longnose killifish	27	
3248	G.S.MG.02.127		longnose killifish	50	
3249	G.S.MG.02.128		longnose killifish	20	
3250	G.S.MG.02.129		longnose killifish	36	
3251	G.S.MG.02.130		longnose killifish	34	
3252	G.S.MG.02.131		longnose killifish	72	
3253	G.S.MG.02.132		longnose killifish	41	
3254	G.S.MG.02.133		longnose killifish	68	
3255	G.S.MG.02.134		longnose killifish	41	
3256	G.S.MG.02.135		longnose killifish	75	
3257	G.S.MG.02.136		longnose killifish	52	
3258	G.S.MG.02.137		longnose killifish	50	
3259	G.S.MG.02.138		longnose killifish	71	
3260	G.S.MG.02.139		longnose killifish	41	
3261	G.S.MG.02.140		longnose killifish	27	
3262	G.S.MG.02.141		longnose killifish	54	
3263	G.S.MG.02.142		longnose killifish	47	
3264	G.S.MG.02.143		longnose killifish	47	
3265	G.S.MG.02.144		longnose killifish	47	
3266	G.S.MG.02.145		gulf killifish	37	
3267	G.S.MG.02.146		gulf killifish	41	
3268	G.S.MG.02.147		gulf killifish	44	
3269	G.S.MG.02.148		gulf killifish	47	
3270	G.S.AR.02.054			23	
3271	G.S.AR.01.072			24	
3272	G.S.AR.01.073			24	guts out
3273	G.S.AR.01.074			21	
3274	G.S.AR.01.075			23	
3275	G.S.AR.01.076			26	
3276	G.S.BF.01.061	8/15/2019	rainwater killifish	24	
3277	G.S.BF.01.062	8/15/2019	rainwater killifish	20	
3278	G.S.BF.01.063	8/15/2019	rainwater killifish	29	
3279	G.S.BF.01.064	8/15/2019	rainwater killifish	25	
3280	G.S.BF.01.065	8/15/2019	rainwater killifish	30	
3281	G.S.BF.01.066	8/15/2019	rainwater killifish	22	
3282	G.S.BF.01.067	8/15/2019	rainwater killifish	24	
3283	G.S.BF.01.068	8/15/2019	rainwater killifish	20	
3284	G.S.BF.01.069	8/15/2019	rainwater killifish	21	
3285	G.S.BF.01.070	8/15/2019	rainwater killifish	19	
3286	G.S.BF.01.071	8/15/2019	rainwater killifish	22	
3287	G.S.BF.01.072	8/15/2019	rainwater killifish	20	
3288	G.S.MG.01.090	8/15/2019	gulf killifish	55	
3289	G.S.MG.01.091	8/15/2019	gulf killifish	55	
3290	G.S.MG.01.092	8/15/2019	gulf killifish	54	
3291	G.S.MG.01.093	8/15/2019	gulf killifish	34	
3292	G.S.MG.03.037	8/15/2019	longnose killifish	30	
3293	G.S.MG.03.038	8/15/2019	striped killifish	54	
3294	G.S.MG.03.039	8/15/2019	longnose killifish	33	
3295	G.S.MG.03.040	8/15/2019	bayou killifish	34	
3296	G.S.MG.03.041	8/15/2019	bayou killifish	20	
3297	G.S.MG.03.042	8/15/2019	longnose killifish	30	
3298	G.S.MG.03.043	8/15/2019	gulf killifish	18	
3299	G.S.MG.03.044	8/15/2019	rainwater killifish	34	
3300	G.S.MG.03.045	8/15/2019	longnose killifish	64	
3301	G.S.MG.03.046	8/15/2019	rainwater killifish	37	
3302	G.S.MG.03.047	8/15/2019		18	
3303	G.S.MG.03.048	8/15/2019	longnose killifish	33	
3304	G.S.MG.03.049	8/15/2019	longnose killifish	24	
3305	G.S.MG.03.050	8/15/2019	longnose killifish	32	
3306	G.S.MG.03.051	8/15/2019	longnose killifish	30	
3307	G.S.MG.03.052	8/15/2019	longnose killifish	39	
3308	G.S.MG.03.053	8/15/2019	longnose killifish	70	
3309	G.S.MG.03.054	8/15/2019	longnose killifish	34	
3310	G.S.MG.03.055	8/15/2019	longnose killifish	70	
3311	G.S.MG.03.056	8/15/2019	gulf killifish	50	
3312	G.S.MG.03.057	8/15/2019	bayou killifish	31	
3313	G.S.MG.03.058	8/15/2019	bayou killifish	41	
3314	G.S.MG.03.059	8/15/2019	diamond killifish	25	"pointed noiso, A - 11"
3315	G.S.MG.03.060	8/15/2019	rainwater killifish	36	
3316	G.S.MG.03.061	8/15/2019	rainwater killifish	39	
3317	G.S.MG.03.062	8/15/2019	rainwater killifish	43	
3318	G.S.MG.03.063	8/15/2019	rainwater killifish	38	
3319	G.S.MG.03.064	8/15/2019	rainwater killifish	35	
3320	G.S.MG.03.065	8/15/2019	rainwater killifish	40	
3321	G.S.MG.03.066	8/15/2019	rainwater killifish	43	
3322	G.S.MG.03.067	8/16/2019	gulf killifish		
3323	G.S.MG.03.068	8/16/2019	gulf killifish		external poop
3324	G.S.MG.03.069	8/16/2019	gulf killifish		
3325	G.S.MG.03.070	8/16/2019	gulf killifish		
3326	G.S.MG.03.071	8/16/2019	gulf killifish		shrimp w/ fish - 20mm
3327	G.S.MG.03.072	8/16/2019	gulf killifish		
3328	G.S.MG.03.073	8/16/2019	gulf killifish		
3329	G.S.MG.03.074	8/16/2019	gulf killifish		
3330	G.S.MG.03.075	8/16/2019	gulf killifish		
3331	G.S.BF.01.073	8/16/2019	ladyfish		elopidae
3332	G.S.BF.03.082	8/16/2019	spot		
3333	G.S.MG.03.076	8/16/2019	silver perch		bairdiella chryosura
3334	G.S.MG.03.077	8/16/2019	atlantic croaker		
3335	G.S.MG.03.078	8/16/2019	atlantic croaker		external poop
3336	G.S.MG.03.079	8/16/2019	atlantic croaker		
3337	G.S.MG.03.080	8/16/2019	atlantic croaker		
3338	G.S.MG.03.081	8/16/2019	atlantic croaker		
3339	G.S.MG.03.082	8/16/2019	atlantic croaker		
3340	G.S.MG.03.083	8/16/2019	atlantic croaker		external poop
3341	G.S.MG.03.084	8/16/2019	atlantic croaker		
3342	G.S.MG.03.085	8/16/2019	atlantic croaker		
3343	G.S.MG.03.086	8/16/2019	atlantic croaker		external poop
